2026/08/28 10:57:43.367, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.40
2026/08/28 10:57:43.398, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.77
2026/08/28 10:57:43.401, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.84
2026/08/28 10:57:43.401, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.89
2026/08/28 10:57:44.401, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.29
2026/08/28 10:57:44.401, 1, NVIDIA GeForce RTX 3090, 15, 0, 37.52
2026/08/28 10:57:44.401, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.28
2026/08/28 10:57:44.402, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.84
2026/08/28 10:57:44.402, 4, NVIDIA GeForce RTX 3070, 6173, 100, 73.11
2026/08/28 10:57:44.402, 5, NVIDIA GeForce RTX 3070, 6693, 100, 73.47
2026/08/28 10:57:45.402, 0, NVIDIA GeForce RTX 3090, 91, 1, 36.95
2026/08/28 10:57:45.402, 1, NVIDIA GeForce RTX 3090, 15, 0, 31.25
2026/08/28 10:57:45.410, 2, NVIDIA GeForce RTX 3090, 15, 0, 29.60
2026/08/28 10:57:45.410, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.98
2026/08/28 10:57:45.410, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.61
2026/08/28 10:57:45.410, 5, NVIDIA GeForce RTX 3070, 6693, 100, 80.10
2026/08/28 10:57:48.078, 0, NVIDIA GeForce RTX 3090, 91, 0, 37.30
2026/08/28 10:57:48.078, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.83
2026/08/28 10:57:48.078, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.64
2026/08/28 10:57:48.078, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.92
2026/08/28 10:57:48.078, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.85
2026/08/28 10:57:48.078, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.09
2026/08/28 10:57:49.300, 0, NVIDIA GeForce RTX 3090, 91, 0, 35.81
2026/08/28 10:57:49.300, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.81
2026/08/28 10:57:49.300, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.23
2026/08/28 10:57:49.300, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.04
2026/08/28 10:57:49.300, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.76
2026/08/28 10:57:49.300, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.35
2026/08/28 10:57:52.721, 0, NVIDIA GeForce RTX 3090, 91, 0, 37.27
2026/08/28 10:57:52.721, 1, NVIDIA GeForce RTX 3090, 15, 0, 35.95
2026/08/28 10:57:52.721, 2, NVIDIA GeForce RTX 3090, 15, 0, 34.42
2026/08/28 10:57:52.721, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.13
2026/08/28 10:57:52.721, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.62
2026/08/28 10:57:52.721, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.50
2026/08/28 10:57:55.133, 0, NVIDIA GeForce RTX 3090, 91, 0, 37.05
2026/08/28 10:57:55.133, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.94
2026/08/28 10:57:55.133, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.24
2026/08/28 10:57:55.133, 3, NVIDIA GeForce RTX 3070, 5751, 100, 74.39
2026/08/28 10:57:55.133, 4, NVIDIA GeForce RTX 3070, 6173, 100, 66.68
2026/08/28 10:57:55.133, 5, NVIDIA GeForce RTX 3070, 6693, 100, 76.46
